acceleration_threshold,timeline,sec_name,n_points,coverage_density,coverage_time,coverage_max_gap,max_jerk,max_acceleration,max_speed,median_jerk,mean_median_jerk_ratio,gt_error
60,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_bus_11,269,1.022172695978457,0.9453516609780523,0.1467446325164456,9611449241221.898,273024441.72487444,7755.578157406251,0.17620353122950858,2.474403523684779e-12,6.946654363854002e-10
60,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/city_bus_short_11,349,1.2942963962744682,0.9760714196151574,0.05124048530907301,61543.30648150433,449.4691556082714,41.35974403690003,45.78555585848169,0.07845757748283294,5.848063484045086e-10
60,train_bus_ebike_mtv_ucb,walk_urban_university/walk_urban_university_11,898,1.082627071163376,0.9780524145311084,0.0708027827298315,7521352.95540505,33842.223220852604,153.15559074697018,1.5562655039849442,7.560544161442945e-05,8.783406312073868e-10
60,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk to the bikeshare location_11,423,1.0893560635539665,0.9941146781438323,0.035014192496107,61392501.40288677,164411.69952834214,517.9876007646934,0.9061104295307536,5.112931856951284e-06,5.692611509058333e-10
60,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/ebike_bikeshare_urban_long_11,1572,1.1946581044930873,0.983964661084381,0.0251590605876177,79810193955106.08,2845802228.736525,122488.9076834501,9.257106947789476,1.5488579090292963e-10,7.481166846026598e-10
60,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/express_bus_11,2600,1.1716686141905124,0.9872640617240812,0.015303431318898697,24243698.08324227,9248.104437739126,114.6047043526236,19.723741275851104,0.001488723608556449,7.39791657760347e-10
60,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk_downtown_urban_canyon_11,620,1.0169665537221642,0.9021130937736292,0.08911449841758477,17253.025918015133,509.48800569214757,18.62375949130334,0.7266946630431361,0.009769888911879437,8.02529976053429e-10
60,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/light_rail_below_above_ground_11,799,1.164821429029239,0.9773907239790934,0.025089073824092662,377741464.5274165,414108.17319004104,963.7026105244553,7.005605129944185,3.46992810741737e-06,8.145851430344032e-10
60,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/commuter_rail_with_tunnels_11,4175,1.2011570291671751,0.9947014048828043,0.02386681041982883,2744429277.7718377,167331.22685758787,1151.5688548060527,77.34306966718381,0.00011514135222813091,7.999884506231548e-10
60,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/inner_suburb_downtown_walk_11,1255,1.069626844596422,0.9967567846870805,0.04521978205421708,2089.1905871400054,148.0015326848795,15.57205943405207,0.775605147406128,0.058591762420616235,7.13358173776683e-10
65,unimodal_trip_car_bike_mtv_la,suburb_city_driving_weekend/suburb_city_driving_weekend_0,817,1.098848383130938,0.9700915603065949,0.03764115242725517,97187.80537371399,3784.3381594924044,153.5789254909089,18.80770711442616,0.04035225235830324,4.738408267387402e-10
65,unimodal_trip_car_bike_mtv_la,suburb_bicycling/suburb_bicycling_0,1270,1.090673815030576,0.9580621052560497,0.0635935772539801,180151.03164549835,497.33244214272764,33.706908746727294,7.098046323624191,0.021908068438475103,8.120676155485603e-10
65,unimodal_trip_car_bike_mtv_la,suburb_city_driving_weekend/suburb_city_driving_weekend_1,702,1.1204151607274049,0.9599372367654447,0.033096859281151504,7001.777492151997,278.4336145564406,52.44858857416699,9.456650075776839,0.14904632140307172,4.738408267387402e-10
65,unimodal_trip_car_bike_mtv_la,suburb_bicycling/suburb_bicycling_1,1333,1.0865440468217906,0.9603284119928406,0.08189507969571644,2751936.2358124657,2636.1701590746507,24.83601909152025,5.961783672691251,0.0026972180160560284,8.120676155485603e-10
65,unimodal_trip_car_bike_mtv_la,suburb_city_driving_weekend/suburb_city_driving_weekend_2,709,1.1203633280456395,0.9426534217583572,0.056158333134657595,4835962.823125436,7157.373981900491,50.24876402794643,19.861686938968997,0.002829682150335938,4.738408267387402e-10
65,unimodal_trip_car_bike_mtv_la,suburb_bicycling/suburb_bicycling_2,1266,1.0907908605848842,0.9490072783690476,0.05636993620780988,935364.1661097361,1125.2766360993041,24.003477960371594,3.9483355107094535,0.004745261414655996,8.120676155485603e-10
65,unimodal_trip_car_bike_mtv_la,suburb_city_driving_weekend/suburb_city_driving_weekend_3,853,1.096423610480842,0.9395717252729129,0.0635864874342824,120599.38472166196,452.5410345645085,42.274888002134745,14.952822599843373,0.04138101717761354,4.738408267387402e-10
65,unimodal_trip_car_bike_mtv_la,suburb_bicycling/suburb_bicycling_3,1320,1.086322270184237,0.9517646181791964,0.06289308584813252,7485.779244207524,96.43728577282236,19.420272385875325,3.2172465671353843,0.10172178809556204,8.120676155485603e-10
65,unimodal_trip_car_bike_mtv_la,suburb_city_driving_weekend/suburb_city_driving_weekend_4,773,1.1091294442919983,0.9641608177418172,0.04053360486693704,112505005.87953404,23849.18673125479,36.92566924550403,6.1869965867623,4.245747306446633e-05,4.738408267387402e-10
65,unimodal_trip_car_bike_mtv_la,suburb_bicycling/suburb_bicycling_4,1285,1.088549737875304,0.9544168011452638,0.07158101997980529,320882.0952583569,1129.6139121631215,36.089126780755414,7.490348491823741,0.011438937258711021,8.120676155485603e-10
65,unimodal_trip_car_bike_mtv_la,suburb_city_driving_weekend/suburb_city_driving_weekend_5,859,1.0962978341933842,0.9476354003899257,0.04915241893414579,12071.540221356167,272.20732387634655,46.54469041512535,8.78889539988317,0.07477992293996064,4.738408267387402e-10
65,unimodal_trip_car_bike_mtv_la,suburb_bicycling/suburb_bicycling_5,1297,1.087267374828877,0.9511532922189674,0.05629829668993864,190743.9045020046,848.7145369544465,24.909741434701218,4.539893033560466,0.0185361127511006,8.120676155485603e-10
65,car_scooter_brex_san_jose,freeway_driving_weekday/freeway_driving_weekday_0,1976,1.1924318924647042,0.986200062546549,0.019042297964298214,3001622.7312253374,3986.3145315164206,146.41501267251112,41.256586736393814,0.014006773482373173,6.829429384774533e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/city_escooter_0,1257,1.0417459760772478,0.9934683706131537,0.01802533834299065,1034.090945324646,84.270350629264,32.18399538053199,3.8003490329772696,0.2182296417439569,6.416257647001624e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/city_bus_rapid_transit_0,2745,1.163389687407169,0.9947987035337477,0.017757948316097772,1954633.2020556116,2846.3231272846424,95.42424632061586,36.26623077638406,0.015136757659356938,6.217521112241125e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/walk_back_from_bus_0,681,1.0434291626958394,0.9254495957612278,0.0750729314373406,5669.090654392262,38.59720237542149,9.40781206111868,0.9992481840047189,0.06259434642873377,1.0612213331756848e-09
65,car_scooter_brex_san_jose,freeway_driving_weekday/freeway_driving_weekday_1,2032,1.18607065311847,0.9989970414600045,0.02626011114855976,11865219.947682202,9708.281948046048,110.66307379829414,15.006705423970043,0.0023848638247940916,6.829429384774533e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/city_escooter_1,1236,1.0421526434890436,0.9896638012925421,0.021972043337679874,4536.6660917671725,75.1851527810566,22.008979961173626,5.530284519162668,0.27854742019809003,6.416257647001624e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/city_bus_rapid_transit_1,2925,1.1515806544825775,0.9977417513851562,0.017029843354739588,19868691.459326483,8403.057714846273,148.7434760904694,36.401138272300535,0.003020791397495474,6.217521112241125e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/walk_back_from_bus_1,640,1.0474594139929772,0.9271520992138511,0.06463661490948798,348.77132819135767,25.121694776849775,8.760038347104409,0.5061893866218689,0.08182560157207969,1.0612213331756848e-09
65,car_scooter_brex_san_jose,freeway_driving_weekday/freeway_driving_weekday_2,1749,1.2237778381016993,0.9871036262267631,0.015218504394330534,1357078.7216640972,4230.822222566089,194.91019613111186,55.800714510281175,0.026085185031009088,6.829429384774533e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/city_escooter_2,1290,1.0406209181335506,0.9928261488319278,0.03731205112142282,50051576.64176795,9733.183878833064,22.339184412957284,6.1369779583674875,0.00015716377784356372,6.416257647001624e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/city_bus_rapid_transit_2,2622,1.1715913850747546,0.995985649197777,0.020123755042760923,123989751.7557672,48162.89455826469,118.49716116497208,38.84511651893566,0.0007861326977062187,6.217521112241125e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/walk_back_from_bus_2,620,1.0473522634796832,0.9180210011845933,0.07929141562651666,2579.7672473182533,67.5757046084086,24.323913781349223,1.0131234137017202,0.08588915348993785,1.0612213331756848e-09
65,car_scooter_brex_san_jose,freeway_driving_weekday/freeway_driving_weekday_3,1937,1.1965186374991097,0.9871808062998835,0.02425486194038534,1954395.7639532033,7910.223446757662,123.97761804948955,37.497862883856826,0.022069518950755748,6.829429384774533e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/city_escooter_3,1403,1.0364829551693713,0.9954817042194246,0.05983833883575363,5219.884715031207,124.01802610321015,33.345401034615385,8.852709185585681,0.274034342063186,6.416257647001624e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/city_bus_rapid_transit_3,2456,1.18540429586999,0.9963241419622592,0.02113861871733805,4084192.0138441827,8127.061604370679,82.86035424341469,41.935570684174806,0.01742248716970332,6.217521112241125e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/walk_back_from_bus_3,648,1.0461283993757509,0.9351360110491609,0.06417141490468298,4429.648790760971,54.74056775033129,21.1780179950736,0.741929862962002,0.04793295559491,1.0612213331756848e-09
65,car_scooter_brex_san_jose,freeway_driving_weekday/freeway_driving_weekday_4,2006,1.1885208914580028,0.9820496388858354,0.03126230648009202,5392991.314522803,6207.939890164564,157.00640615771954,29.973540032456356,0.004556105462640719,6.829429384774533e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/city_escooter_4,1310,1.039620183988995,0.9856522397300649,0.040870305267711717,180547.1841297679,957.7354229734107,30.829024887071018,3.7360920193152047,0.014614073105345463,6.416257647001624e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/city_bus_rapid_transit_4,2847,1.156450980254712,0.9961028589165372,0.018860643049963953,2806564.302008039,3878.771168186626,109.80902867613959,46.8662289590945,0.014704635812761255,6.217521112241125e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/walk_back_from_bus_4,654,1.0465069517457688,0.9281508007143852,0.07366521968905504,270826.34213396447,271.59205123388983,41.27078030945111,0.8101894251814767,0.0017493575239059234,1.0612213331756848e-09
65,car_scooter_brex_san_jose,freeway_driving_weekday/freeway_driving_weekday_5,1921,1.1980761773432484,0.9949643868411869,0.02323164437021143,2853574.902830549,14955.100467027029,441.79175302449846,42.44474089696297,0.015416808322661714,6.829429384774533e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/city_escooter_5,1286,1.0397289596227934,0.9896033327212335,0.027488731897827325,4121.652948339049,145.92981726525062,25.117840297141186,5.17817229779255,0.20055239844252074,6.416257647001624e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/city_bus_rapid_transit_5,2555,1.1776030852712926,0.9968532201259499,0.014403028085332246,7728279.0449672695,7791.741503526292,74.48930189730098,39.350676882387965,0.00546499053047463,6.217521112241125e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/walk_back_from_bus_5,647,1.0451589920032545,0.9328751574247046,0.06540370915879391,631.9997036532559,39.36771438469068,14.067127192054278,0.8077041868673431,0.12919031294521752,1.0612213331756848e-09
65,car_scooter_brex_san_jose,freeway_driving_weekday/freeway_driving_weekday_6,2002,1.1899229005519512,0.9835787332525295,0.016418078880805723,3125189252.0987678,4889380.072269786,7673.47430644889,36.020553159437284,2.2935052201851884e-05,6.829429384774533e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/city_escooter_6,1482,1.034046591113879,0.9945363014062999,0.031443888127733174,8143078.114778541,60090.196408031545,535.2363638094268,8.114273060797961,0.0006960695105195608,6.416257647001624e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/city_bus_rapid_transit_6,2855,1.1552854821524332,0.9949674664927034,0.019718880443325777,21004321.525336374,8538.225218786562,103.37674609278615,45.719369514121574,0.003828096650142076,6.217521112241125e-10
65,car_scooter_brex_san_jose,bus trip with e-scooter access/walk_back_from_bus_6,625,1.048819175857893,0.9250984199593368,0.07152414255881644,4820369304788.798,310475485.1786788,24139.040152623624,1.0744333504252048,1.1884722363619853e-10,1.0612213331756848e-09
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_caltrain_0,1115,1.0798996314206475,0.9440053146817338,0.05199859096533307,58557.18561381955,179.01466006526948,13.793287825654017,0.9728523241695428,0.012632685227416942,7.066114844795951e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/commuter_rail_aboveground_0,2927,1.1699103468304564,0.9932421618449948,0.025379184169036267,15352340032.318378,1000829.4131458853,8411.259162930954,53.07155139732426,6.649250329866582e-06,7.225986198398043e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/subway_underground_0,3864,1.1795275206619795,0.988895522990642,0.02397526380222663,157719585054.51514,1753482.2039403582,7048.56180737874,15.76507948468846,3.7706917291232504e-07,8.022390272317053e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_bus_0,285,1.0072153442106522,0.9264951693462254,0.28441871795457097,2267.376861931722,40.80062962993837,5.96422343934398,2.1931513197797683,0.0627289113086985,8.417568395528515e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/city_bus_short_0,473,1.187725272612657,0.9730314314809463,0.10677260597574875,89175.58834319531,495.89584140051085,47.60376931607762,32.05539147850799,0.08324354766640862,6.4425497260919e-10
65,train_bus_ebike_mtv_ucb,walk_urban_university/walk_urban_university_0,866,1.0852523030292662,0.9822504261264109,0.046653018374287814,35716.75200506868,293.2071703750109,21.450200032534795,0.8938952499729633,0.010405419823292903,8.783406312073868e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk to the bikeshare location_0,305,1.063190908063734,0.927408814174471,0.044444322291711795,32415.534911374307,167.79548321417417,8.733185468247925,0.860086978189043,0.007756941372974864,4.6000558237409036e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/ebike_bikeshare_urban_long_0,1467,1.2122461443254104,0.9631746714453524,0.03106168703161475,69887976.70453814,14144.546723944235,35.83751156692208,13.3544392819406,0.0002274628257388503,7.591327569011733e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/express_bus_0,2751,1.1684156332095168,0.9780433142214214,0.021466594401817005,2545742.029045123,4261.354281294291,124.75848211676123,24.468355056471736,0.008138481391850904,6.769007973500341e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk_downtown_urban_canyon_0,639,1.0228416010453756,0.8360747512229402,0.173387688653899,1097.4230285498757,53.5401087700547,12.528403749695114,2.377104401258494,0.14280443715393085,1.060580868851958e-09
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/light_rail_below_above_ground_0,834,1.1584694695622915,0.9779776797423717,0.029983204417620674,1259261.919267976,3017.738133261125,468.9331446436498,13.46699816278759,0.0034652290066420196,8.145851430344032e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/commuter_rail_with_tunnels_0,4775,1.1718853165149357,0.9975129038920357,0.020516396607242873,32285370.445101045,83621.58319735152,921.3272632909864,68.63400634365732,0.0037515455315481304,7.999884506231548e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/inner_suburb_downtown_walk_0,1201,1.0739265613728732,0.99367240547913,0.042707927940921986,32584.950875328086,153.51718442950522,22.24961445856715,0.8145316412586485,0.011334850248403493,7.13358173776683e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_caltrain_1,1012,1.0885996728621061,0.9380033564288238,0.05432166767994545,140923970.30600312,301852.45260561496,647.9411595010266,1.1647269660381845,8.350788277092243e-06,7.066114844795951e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/commuter_rail_aboveground_1,2709,1.1851406281220844,0.9917007635870672,0.025140724736796523,418065692.5861437,84373.27225340408,1126.132968798374,51.88911686999634,0.00025440024912787334,7.225986198398043e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/subway_underground_1,3887,1.1905516105002931,1.0003206627360088,0.02336547586173222,199369499.48046434,164052.89543698245,1682.1378877232326,21.392729403070966,0.0001091527132604092,8.022390272317053e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_bus_1,215,1.004735401206298,0.911562966245256,0.22091537710977163,54.82362295449031,8.44275450150929,4.055233215846767,1.3397504382002785,0.19068915488332205,8.417568395528515e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/city_bus_short_1,535,1.1655471854371682,0.985812079005009,0.06753482850946223,14864.927320979443,316.4502866987787,28.94022300277294,20.34721267785228,0.0784662529825363,6.4425497260919e-10
65,train_bus_ebike_mtv_ucb,walk_urban_university/walk_urban_university_1,888,1.0837592209826854,0.981547599581547,0.0516258677065059,17853.694317068006,150.8983391453727,12.578639313896117,0.9224906291124911,0.023133831775455943,8.783406312073868e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk to the bikeshare location_1,219,1.0886989909077598,0.9122379216984541,0.07705307575992829,2089913.8692649794,12490.965435010788,154.7505060106951,0.36435178974221827,4.919420586257231e-06,4.6000558237409036e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/ebike_bikeshare_urban_long_1,1446,1.2156335333163455,0.9848855033879874,0.02942364450153387,1166697823.3394103,424457.82636014675,744.4763161540151,13.578791637766397,1.5005962741521922e-05,7.591327569011733e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/express_bus_1,2788,1.1667078001059064,0.9680565455712624,0.032557091799460675,2374026468.5471835,111870.50931403777,97.90974539985915,27.94564369753878,3.261044486520565e-05,6.822293654972005e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk_downtown_urban_canyon_1,616,1.015901936064148,0.8355087179233089,0.15274309552911727,16640.738495143298,112.02563710560368,14.459242646346963,2.464949787113528,0.051529256949190506,1.060580868851958e-09
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/light_rail_below_above_ground_1,869,1.1473698556097034,0.9786147138947457,0.019144819487237057,1139127.8595037549,2053.194687887496,226.9606839235409,10.903325210305642,0.0057612116500972525,8.145851430344032e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/commuter_rail_with_tunnels_1,4797,1.1709937918704554,0.9974629494858669,0.018591093251114004,10681644.619007884,90781.5300014924,1011.1638530106403,51.92678374192858,0.005875331625407294,7.999884506231548e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/inner_suburb_downtown_walk_1,1188,1.0741179542130046,0.990482093698399,0.033000782960773314,908671107.0106206,222131.194684912,501.51396866333266,0.563711179727188,6.613652771159777e-07,7.13358173776683e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_caltrain_2,874,1.1060416088779463,0.946898082048759,0.05662675466418566,2704.98542850588,76.19892037898671,16.97000751998191,1.4356070940003356,0.062236887233426456,7.066114844795951e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/commuter_rail_aboveground_2,2829,1.1762425625760404,0.9906286112725478,0.026191998673185484,12360340.620642945,57525.12306192974,1497.8905505606062,64.91463312363378,0.0016862496260651393,7.225986198398043e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/subway_underground_2,3860,1.192435790475897,0.9997369244303439,0.02264068384389659,17905866607.644268,17904564.849577762,17921.18702679067,37.49162076122502,5.2928664866551185e-06,8.022390272317053e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_bus_2,223,1.010808397537759,0.9157830282006431,0.18147015759076274,148.2091190679197,18.25818716094238,5.134224834078664,1.120235038003852,0.18421634248626345,8.417568395528515e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/city_bus_short_2,499,1.1780228118129996,0.9696751684918068,0.06365285676494548,25763.678281930872,1020.2449681266111,63.97661812700242,24.18836524370975,0.06374678210736369,6.4425497260919e-10
65,train_bus_ebike_mtv_ucb,walk_urban_university/walk_urban_university_2,780,1.096962151039883,0.9812923991353352,0.04234880136047729,311844.9618059681,763.7287297558233,21.738214761748495,1.172750870559145,0.002379447350688231,8.783406312073868e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk to the bikeshare location_2,1403,1.013147647205879,0.5909617171281495,0.40682128776877374,9595.404821440294,138.67821049739146,11.919392318232132,2.7425747663787123,0.05385088414268392,4.6000558237409036e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/ebike_bikeshare_urban_long_2,1543,1.2001097191915584,0.9721646253185371,0.03169398136600144,456386.8317446159,1964.7367313319141,47.213776523972754,17.40466548769737,0.01684178914360628,7.591327569011733e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/express_bus_2,2365,1.202236324410241,0.9723513532145065,0.02835449870495486,5806374729327.635,5806339.224655767,98.79038662315149,46.1744683611611,1.880650341092402e-08,6.769007973500341e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk_downtown_urban_canyon_2,564,1.0181713692785077,0.8545725373056228,0.14600350730562878,1598.0976546116397,91.23527294062227,17.776871880952566,1.3671149520304728,0.06237319615512133,1.060580868851958e-09
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/light_rail_below_above_ground_2,1218,1.1034479510048696,0.9474091621765928,0.08354832776260727,29455728.005343158,15532.281290818284,230.26804331477737,13.100862668049253,0.0002473977994932993,8.145851430344032e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/commuter_rail_with_tunnels_2,4793,1.1702608973273092,0.9958814879255747,0.03211729887136495,117952713.63201691,50855.265646076965,645.8552805646558,67.84779954384908,0.002277612806548566,7.999884506231548e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/inner_suburb_downtown_walk_2,1193,1.074424960602365,0.999225053415692,0.04795684699060184,498849.33081051114,758.9104205860691,26.149380197610398,0.812998777252181,0.0016765433578589785,7.13358173776683e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_caltrain_3,949,1.0954065836165017,0.9241235649891439,0.07613304214606188,18440303.466031495,46096.210839989064,116.46565612405053,1.9780158373518661,6.922858614031746e-05,7.066114844795951e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/commuter_rail_aboveground_3,2639,1.1913622084675586,0.9955419539170262,0.023386830550781997,113849523.82396652,126673.07379107134,1473.6724153142627,65.99259516044594,0.0005686671968595561,7.225986198398043e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/subway_underground_3,3868,1.1899452839988747,1.0174047876175398,0.025265362893327325,2227878486.049383,285313.4814155408,2079.585952447241,37.39218262835382,5.052900401495994e-05,8.022390272317053e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/walk_to_bus_3,309,1.0195085540598094,0.9690434099061039,0.2992796181023534,496160.52838977956,4091.3860585793454,53.05346709761187,2.1362277116322566,0.0006446485968171808,8.417568395528515e-10
65,train_bus_ebike_mtv_ucb,mtv_to_berkeley_sf_bart/city_bus_short_3,378,1.2526017169820336,0.9576853108313415,0.03378377185277651,4142.963979980676,314.0190191043858,41.64437646907502,26.83176805375242,0.1397640599977275,6.4425497260919e-10
65,train_bus_ebike_mtv_ucb,walk_urban_university/walk_urban_university_3,797,1.0942109175206816,0.9784177990248107,0.03863446288878819,12217596.898368226,48867.68752435786,196.2355283408609,1.8775417082663222,0.00011527832135002708,8.783406312073868e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/walk to the bikeshare location_3,519,1.0708071431547226,0.978993470273305,0.0379836353568802,226525099.67983532,339769.5356176889,512.2714277874935,0.993849072054661,2.2433773409075792e-06,5.692611509058333e-10
65,train_bus_ebike_mtv_ucb,berkeley_to_mtv_SF_express_bus/ebike_bikeshare_urban_long_3,1586,1.1937928502189994,0.9822915822241656,0.027664793957965592,6.571128504322505e+16,89693441297.94962,226989.83032225815,9.779000839437542,2.353865695150975e-13,7.481166846026598e-10
